"","Age","20 M Shuttle run Avg. speed","Total Energy Intake/day","Total Protein Intake/day","Total Fat Intake/day","Total Carb Intake/day","Gender","School Name","Weight","Height","BMI","Economic Status","Aerobic Capacity","Math Score","English Score"
"1",7.80983009538613,9.2259485824123,997.338819760364,22.5281240267679,18.7061029390432,184.717849300476,"M","School2",22.2620193445683,127.174846610528,0.00137645529509549,"Low",46.5996481218788,49.53,79.97
"2",9.6516301544616,7.96813041506068,1017.27741740039,29.2260083806701,20.6118856846355,178.716603178997,"F","School1",23.7748893821112,131.740759603153,0.00136986628989506,"High",37.2899883226168,47.66,41.73
"3",9.6531398948282,10.5253702942781,954.996391395107,29.2404717057012,18.7073133928701,167.417171009118,"F","School3",25.5178085299599,129.17474131184,0.00152928410093272,"Medium",49.3589517576248,43.62,38.54
"4",7.8105051368475,9.42064632926553,962.674375706259,24.730061184708,15.7191628231667,180.570416389732,"M","School3",28.2142589089222,135.158004358453,0.0015444900185693,"High",47.4624211353236,39.46,42.55
"5",9.94985271873884,5.20245077759627,867.926197022479,27.5073210822418,16.5330820041709,152.274793663993,"M","School1",27.4937288866381,139.083705892255,0.00142128488641973,"Low",23.5043058678775,44.8,34.69
"6",7.30685086501762,7.80009699822236,949.972143972106,31.2209084963426,19.3967835199088,162.629364576889,"F","School1",28.8745305853471,123.480585180288,0.00189372788727936,"Medium",41.3033632192644,47.09,39.11
"7",9.98394490964711,8.30329347943579,1108.57538289148,29.0010351981036,24.7758786125109,192.397083646618,"M","School1",29.5391592802605,139.609608667108,0.00151554037629845,"Medium",38.2165935687795,43.87,81.64
"8",8.21560821461026,9.93277359749557,891.322216388956,31.3989739250392,23.3637601777911,138.86311977217,"M","School3",30.271940327452,125.824648138735,0.00191209211006178,"Medium",49.037365476755,42.46,46.44
"9",7.48391798336525,5.51127832242311,934.203426099662,29.7671476909891,23.2003610755317,151.58289641398,"M","School3",24.9822746776712,127.982321343765,0.0015252183188742,"High",30.8981322781274,44.86,39.45
"10",9.30776079592761,10.2669249493102,917.12690154314,21.507200298924,25.7351802829653,149.870369450189,"M","School3",28.00361127536,126.554976927461,0.00174845952180693,"Medium",48.7160316449181,46.66,36.94
"11",10.0511749772122,10.1135518881142,992.957498789672,27.9839576625265,23.3577623379417,167.700451774523,"F","School1",21.6683247513532,134.035342310741,0.00120610933903021,"High",46.7403777248177,39.35,39.43
"12",7.37534065695945,9.48917943560767,887.51996822767,21.9515811955556,27.1493932401761,138.842276070965,"F","School1",36.0084112246329,143.979525834973,0.00173701065216068,"High",48.5456955437999,42.34,41.43
"13",8.15935204911511,9.97630018491982,1019.51976175262,27.0658845230006,17.310915786121,188.864495396381,"F","School2",26.6667647673581,110.870392838201,0.00216939760956522,"Low",49.3297468699895,47.65,87.33
"14",10.2125011759344,8.98478664768942,821.713231127057,23.683946372848,16.9446071882732,143.618995235302,"M","School1",31.324596192603,126.126541471002,0.00196912146817334,"High",41.0414326956787,41.23,40.88
"15",9.47398229083046,8.95087269374086,789.949202316441,21.198451670073,17.6624566309154,136.548321489478,"F","School3",30.7603237521591,127.792062998147,0.00188357596349911,"High",42.2617741837091,48.22,39.03
"16",7.17004998540506,8.67593476509028,958.007605729252,24.7541933143511,16.8320110592991,176.875683234539,"M","School3",30.5209501374621,129.370552635896,0.0018235899189031,"High",45.3843320965072,47.14,40.2
"17",8.36495657486375,11.3341664933549,918.895367737953,28.7247470113449,16.8358647418208,163.118399254046,"F","School3",23.1772877166021,120.522827587166,0.0015955998536323,"Medium",55.1184390476092,43.54,41.49
"18",7.49081523285713,8.13507300617491,937.332914700918,30.9961927790195,20.270004055649,157.729526771,"M","School2",21.0714818377738,134.728736019794,0.00116084599496634,"High",42.3963258205956,45.11,37.71
"19",8.71446035127155,11.1213474484147,1107.16679198639,21.7365915567614,27.1214307957329,194.031887149438,"M","School2",21.2466333352222,132.545227961519,0.0012093776276189,"Low",53.6177365748365,95.12,88.87
"20",7.78043545118999,6.56656603822779,852.814000574406,23.8717072282918,17.0143269781955,151.04955721437,"F","School2",29.381909582052,128.977752577799,0.00176624281293448,"Low",34.8642246412847,46.97,34.48
"21",7.95471572608221,10.8976717276592,941.649310051464,25.599959802907,15.3187042990699,175.345283037052,"M","School1",32.0265768741191,142.520769378377,0.00157671865391562,"Low",53.7900028467103,45.6,42.43
"22",7.82834295218345,6.19372538216062,879.953528435901,21.7320696424693,24.4208794243634,143.309333761688,"M","School1",22.8188834417507,126.144165903887,0.00143403599049752,"Medium",33.1013676284193,50.06,36.57
"23",8.93846470455173,6.12880543819215,1007.3740362999,28.21535930885,22.4263279451989,173.168911889428,"F","School2",25.973178979824,130.946488458978,0.00151473756185447,"Medium",30.2524709119592,100.77,38.69
"24",7.60398115369026,8.26586949365312,1038.39300376838,31.2113061457872,18.7860597926192,186.118310262915,"M","School2",30.1521057271166,137.371296477745,0.00159781190694061,"Low",42.7464546676081,98.27,38.59
"25",10.1440912383841,6.28404506809112,988.483130284213,27.4426276597194,19.4925186272711,175.819987999974,"F","School3",31.3792367055448,130.713046135338,0.00183655739035483,"High",28.2161039011931,47.55,38.56
"26",7.99750584829599,7.20145705468794,901.05253785653,24.0074805796146,22.3323922743089,151.007771267323,"F","School2",27.6117827724944,152.953309119571,0.00118025729500075,"Low",37.2138104861621,45.58,37.06
"27",10.486418957822,9.92900322138142,1102.36514810305,31.5062244660221,24.0541413238272,189.963244581129,"F","School3",29.0121158756563,139.081628041393,0.00149982252555397,"Medium",45.1080076731793,92.4,80.91
"28",8.21443783096038,9.43493605388353,838.876116204541,26.0576107765548,17.4825965638272,144.325576005969,"F","School2",32.6351708248778,141.419948177469,0.00163179103489332,"Medium",46.7992429199258,48.35,39.67
"29",8.17964134668,7.31146941985014,963.084658488445,22.1954021449201,20.0661987142637,173.426815370098,"F","School3",31.0410347942536,122.405321397786,0.00207174163269017,"Low",37.3181412344547,43.95,39.3
"30",7.4178214998683,7.50456023342473,1092.55551304147,22.2693756651133,27.2619920276105,189.53002053313,"M","School3",30.5668869763116,137.481067304224,0.00161720628718838,"Low",39.7822079989278,92.01,88.07
"31",8.39764724508859,7.2299752157777,997.78566402765,22.1162267237902,27.1612154929899,166.217454423895,"F","School2",26.3515615522974,120.916656152227,0.00180232911614573,"High",36.4858919277958,46.26,37.62
"32",9.81456263642758,7.84919854043241,902.899310759176,25.5005462275818,26.22654558504,141.214553895872,"F","School1",25.0830730503595,131.110586407499,0.00145916775282987,"Low",36.3958042615228,43.4,42.7
"33",9.56226478319149,8.56901772204961,967.869431406539,29.875606761314,21.700963533204,163.264583140612,"M","School3",24.2935101857182,133.182412317056,0.00136960873431487,"High",40.2991070057098,48.51,38.33
"34",7.21106747246813,9.50866349913727,1075.84639829434,28.4665189683437,18.7233984913677,198.367433999665,"F","School1",26.7687275417597,129.87144450803,0.00158708572456543,"Low",48.924490780056,92.08,89.72
"35",9.48494674731046,10.1734796057856,881.490420484822,21.3757533727214,20.8045117978938,152.186700203223,"F","School3",28.7858407146943,144.17035888746,0.00138492724429672,"High",47.9812384568928,43.06,39.84
"36",10.4139327172888,10.231200921502,1109.98537732726,26.0017973499373,21.9663899433799,202.070169609273,"M","School1",24.7974998309124,124.808990890772,0.00159190135463368,"Low",46.694800156956,99.98,85.31
"37",9.19916898454539,7.02802025224715,918.611251364648,30.0812338540331,20.2662617733702,153.972489997046,"M","School2",23.9541860038515,137.677138744213,0.0012637400639926,"Medium",33.8333676093952,45.68,44.05
"38",10.4105371275218,8.93508075401407,1041.9074394851,22.9929622044787,22.729782581795,186.341886857757,"M","School2",25.4594676357384,128.089189042035,0.00155175933290517,"High",40.4310837441045,43.31,43.05
"39",8.75320533907507,9.18124199473134,909.860725995339,27.808073339425,16.7319203674793,162.010287332581,"F","School1",25.6675810940892,139.696236856349,0.00131527185935679,"Medium",44.6675601719791,42.35,36.82
"40",7.16895367193501,10.8686025327379,868.2010882359,24.0557085882872,18.8315244946629,150.623633357696,"M","School1",23.7627279641141,131.316792232212,0.00137802077646163,"Low",54.9007491088707,51.57,40.33
"41",9.30927957198583,5.29439012788329,915.630596155673,30.2333881802857,17.0590858144686,160.291317776078,"F","School3",24.6859690590566,142.051613283016,0.00122337003725436,"Medium",25.5021719121293,42.91,35.75
"42",8.7415311782388,8.25694405174956,1026.48152029663,27.4924260232598,27.2626244276762,167.787049088627,"M","School1",29.4302210386187,126.082397279606,0.00185133328125366,"High",40.455083654362,92.09,37.56
"43",9.84966731537133,3.54797702919848,886.721490580961,22.1596135821193,22.4533512432128,149.000718765892,"M","School1",22.0058562507544,129.866650290775,0.00130479713440621,"Low",15.8893962034149,44.76,40.5
"44",8.42167370812967,8.52062380568785,992.252183989622,25.5514476906508,27.7914552016184,159.980824103113,"M","School3",23.7516729315627,137.504758132953,0.00125619989064179,"High",42.2831991895283,45.15,40.26
"45",9.52695208287332,12.0621962492939,1028.07541670445,27.8581762977876,26.458715496026,169.628568012267,"M","School3",27.4952290576161,119.663571263874,0.00192014233205347,"Low",56.7899434186789,95.62,81.81
"46",9.87256091309246,4.90087344718534,900.59447082784,24.3335596485995,20.7195571465418,154.196054478642,"M","School3",29.7401973772765,128.433023037533,0.00180297803711181,"Low",22.2597591393509,44.46,42.98
"47",7.311044223723,8.05212150702366,1042.21320352927,25.7781006119214,16.8788253402337,196.79784325487,"M","School3",24.8587230217872,149.907412532118,0.00110619731295259,"High",42.393840165144,97.72,42.67
"48",9.6887715816265,8.59977714686661,1042.67681176914,29.2347056353465,18.5553063307889,189.685058062663,"F","School3",30.0755220550329,131.799511332736,0.00173135280353233,"Medium",40.2000963639075,47.29,85.75
"49",8.68610251275823,9.68863454144848,1046.61828521676,31.3222089779563,20.4237377554178,184.378952376544,"F","School2",22.1336076126617,137.959760878469,0.00116291330823521,"Low",47.1107719113306,95.91,85.7
"50",9.36694873776287,7.1259657515006,927.004416230414,23.1865006088279,21.326789341215,160.579327431042,"M","School2",24.8994047483077,127.678466662963,0.00152740303064407,"Medium",33.927605789554,46.42,37.87
"51",9.26690963387955,7.95397407120362,1060.23147180444,21.2907381835394,25.4214094835334,186.56895842962,"M","School3",25.9609888903721,125.470065045564,0.00164907719181166,"Low",38.0027109261393,44.3,42.49
"52",7.78457090095617,9.01206449322435,904.806175211351,24.0901894335635,27.2353077462874,140.831911940128,"F","School1",29.8895055723873,128.923036424654,0.00179828151442623,"High",45.6975949925204,42.81,36.69
"53",7.55464655777905,9.47209500744368,983.251491337176,27.511865040753,23.0701586463489,166.393150839256,"M","School1",33.6673648874142,127.72051878622,0.00206389585126587,"Medium",48.149511093672,42.63,38.19
"54",9.71236065460835,6.38234645936731,901.772284711711,30.804557413049,23.9314076190814,140.792846621946,"F","School1",26.0853358470797,130.081557230959,0.0015415761335007,"Low",29.6665935669588,43.28,37.29
"55",7.73954896617215,4.91394497682559,904.866210830491,24.8577795940451,16.9265000740997,163.274147946853,"F","School3",25.860086988375,111.669948943979,0.00207375452308386,"Low",27.6399706415715,36.8,43.36
"56",7.70070406340528,8.63143779907683,805.617080019042,25.7703992876224,17.8588680597022,135.451417582808,"F","School1",24.0435651043557,121.330193523524,0.00163328165204566,"Low",44.1712163486041,45.81,40.23
"57",7.16217374382541,6.95611908928254,921.264775856677,26.5031515631825,19.1207729433663,160.791303278413,"F","School1",24.5822283399403,139.438892178073,0.00126430949939127,"High",37.9386686767799,45.27,38.89
"58",9.53129501454532,9.06467308156393,983.167325034365,29.4831133919768,19.3596241336316,172.749563565943,"F","School2",32.2142745489579,143.89020208746,0.00155591515371597,"High",42.6895092975427,45.45,39.67
"59",9.6338856125949,7.52113673973588,966.228073948901,23.4014626369812,22.8008737131022,166.853589995764,"M","School1",30.7841695279154,131.882953238372,0.00176990564597728,"High",35.2170939233499,40.32,35.24
"60",7.80016062024515,10.3162692655964,1040.74047353789,32.4133724127896,27.7587197206914,165.314626600128,"M","School3",29.4671205994024,138.524995511481,0.00153561169509612,"High",51.4541285846316,88.5,40.82
"61",7.07501650229096,12.7519772429472,930.713671247102,24.2007700317539,18.1858494736254,167.559486464364,"F","School1",26.5615823221776,121.315136663276,0.00180477871168838,"High",63.1941097457758,41.68,41.02
"62",9.89160306437407,10.253960741851,1077.32558094449,26.8872505522333,26.4418283170089,182.95003097062,"M","School1",32.0679459369563,124.281210534304,0.00207615700604703,"High",47.6787557476221,99.29,88.27
"63",7.22328237153124,7.6987326137584,1014.97573327683,21.2246405102313,22.0332905206829,182.944389137439,"F","School1",24.7133330805738,138.45330454172,0.00128921298480816,"Medium",41.0339894268898,45.62,91.14
"64",7.53149071556982,8.51338059225525,1106.84443620313,25.1443969396874,21.8103759024292,202.493366330629,"F","School1",28.2075473100231,130.8503087394,0.00164746357731153,"High",43.9776379556534,92.45,83.81
"65",9.69383733603172,9.96625033035744,919.886240387149,28.278602596093,24.8381751514971,145.807063409826,"F","School3",29.2798227823311,137.637246630517,0.00154559780197501,"High",46.6496166895545,46.27,41.44
"66",8.89140743704047,11.5262958760475,948.469031709898,26.4703134038486,21.4347083779983,162.41885067313,"M","School2",27.8603122689569,135.459142448411,0.00151834105791132,"High",55.2095495965528,44.92,36.5
"67",9.16491036431398,4.19965982644421,942.191638019774,29.9519265377894,21.9617235680111,156.182104939129,"F","School1",27.130716126341,132.067056919346,0.00155550803096767,"High",20.7678577563622,41.84,37.97
"68",8.4279370282311,9.89172959203365,895.288003958948,29.0784968202934,22.9693107789382,143.062554916833,"F","School2",29.360516114473,125.872087147829,0.00185312544164045,"Medium",48.4856328133698,40.72,40.35
"69",9.24009524600115,8.25710342994842,855.078955799714,21.8895421379246,18.7569723123685,149.677009109175,"M","School1",21.8420995110548,146.415536457024,0.00101887300381274,"Medium",39.4688019892179,47.49,43.25
"70",9.91258509177715,9.21154897865887,1104.80301966835,27.8076347048394,23.7959390413016,194.852257369319,"F","School1",21.7823179743147,123.823697290552,0.00142068095417272,"Medium",42.6811756235905,93.3,82.03
"71",9.16589923633728,6.19236731296653,980.642051855754,23.4716688266024,15.9189611795358,185.87118148338,"M","School1",26.188924151427,137.862269547005,0.00137792890452064,"High",30.0231678768883,40.6,36.4
"72",9.83040864730719,6.96690127001929,1117.33226253083,29.1454493863508,24.4970625766553,195.069225448882,"F","School1",26.457171474006,138.219869943144,0.00138484909680179,"Low",32.1743369506917,88.09,84.86
"73",8.16921226063278,8.50567379140646,891.471166035254,27.1969054950401,16.8577814572491,157.740877734963,"M","School1",28.9639720605222,137.437742934407,0.0015333669247849,"Medium",42.7056132639321,42.89,45.03
"74",8.65252186439466,8.96112934742871,989.136902245879,22.0194026122801,18.2703783502802,184.156471661059,"F","School3",35.9939531741066,134.696913027928,0.00198387480471897,"High",43.8473318760545,41.89,38.46
"75",9.54382795724086,6.24007978230652,912.564429490827,26.9394418505952,19.5881649021059,157.128294492373,"F","School2",23.4737308584924,132.562817779087,0.00133579147324388,"High",29.3795576046332,41.48,42.77
"76",10.2024855925702,6.45233029653774,976.980449465383,23.3380485408008,19.4846462010406,177.066609873204,"F","School2",30.0920030569027,123.37720241876,0.00197688433712274,"High",28.891430633661,42.58,36.03
"77",8.36124805093277,11.202014890798,988.232610040996,21.6717348444276,23.1101883153431,173.388493956299,"M","School3",27.0556951940881,125.804606465636,0.00170948624421511,"High",54.5264004934248,41.21,41.56
"78",9.12185090710409,11.4192536147477,992.017461865582,31.4694314922206,26.6792230367661,156.506682141451,"M","School1",28.6987982226416,138.243898469873,0.00150166053073879,"Medium",54.3724738240986,42.83,83.52
"79",7.41678772075102,9.59345835190069,993.669732883479,21.7394488057122,19.5765860413201,182.630665822187,"F","School2",14.5109798830301,133.203934395149,0.000817829241676385,"High",48.9279377608162,43.85,84.58
"80",9.76768184523098,12.1184169053034,1007.61947504031,25.3518518714234,23.7610999253578,173.090542056598,"M","School2",24.7128538820672,128.372924587727,0.00149960206766843,"High",56.7204572527691,43.81,85.31
"81",9.91941920469981,10.5403716854408,927.353308690712,26.840080771409,22.8679844962433,153.545281284722,"M","School2",28.3269240320787,133.827076573152,0.00158165382471102,"Low",48.9960004539344,43.04,84.53
"82",9.22706282220315,7.84546459444797,873.642399900407,26.7873682091013,18.3634572962299,150.305452849483,"F","School2",29.842700723398,126.047668963634,0.00187831525857418,"Medium",37.5783096535144,52.83,42.08
"83",10.3215933354804,8.57213583041657,890.858245740086,25.063505623769,17.4814314421266,158.317835066468,"M","School2",23.4278416419593,125.617427910432,0.00148467872867695,"Low",38.8472768341665,45.24,40.97
"84",7.111386462464,10.8595133955298,1155.6802532196,26.0090750887059,26.5835863877088,203.09791884385,"F","School3",24.5715561150255,123.049233789797,0.00162283674889914,"Medium",54.9522649347097,91.03,80.9
"85",9.9118686595466,9.91631869105388,1081.93283383697,23.7868786776438,25.6223061650991,189.046140910126,"F","School3",24.9341241509342,129.409238402979,0.00148889322918208,"Medium",46.037519077642,94.27,87.79
"86",8.22616248589475,10.0430500934183,977.972133654822,31.2714784399606,26.90794588672,152.678676728625,"M","School1",29.8474627724131,133.949602958125,0.00166350671343421,"Low",49.5156014795889,44.97,37.63
"87",9.34868963574991,8.92340637749659,1108.75191355646,23.4584996717051,26.4189603399485,194.286817952525,"F","School3",21.0796440979364,121.858402051248,0.00141955530293785,"Low",42.3680891851321,91.62,87.04
"88",8.04610963130835,12.3408121576533,839.813265888672,24.4395755701698,16.613002745714,148.134484724142,"M","School3",22.4312816587845,133.089329099567,0.00126639042151133,"High",60.1025787171868,41.47,40.44
"89",8.61855363147333,7.24250572623516,980.650832412113,31.5328002440743,24.8910223332234,157.625107609201,"F","School3",34.8577593394617,134.674442758751,0.00192189250307774,"High",36.0708716771958,48.27,43.46
"90",9.72407357243355,8.2632781142485,1071.99605926806,26.8050342442468,26.1417046328075,182.375145148952,"F","School2",26.1517005467175,133.792012812709,0.00146096415217099,"Low",38.5398820281341,102.89,84.95
"91",7.08058940526098,8.64603323155415,1166.07021459742,27.6179678400978,27.5266326799057,201.964662279468,"F","School2",29.1824547304692,140.629983795288,0.00147559089590612,"High",45.4263413506849,89.62,81.47
"92",8.30695513146929,7.82776917647543,1096.37934026578,30.2906690194272,18.4389164806344,202.316603965592,"F","School2",25.6704116783898,121.012221281287,0.00175296953223151,"Medium",39.3781551640697,97.4,84.4
"93",10.0293782161316,7.29663623248811,1102.93626363249,30.7558354512788,20.9684754003771,197.799160805997,"F","School1",24.6639631769956,123.325708731847,0.00162164438783932,"High",33.3166469551062,91.47,86.02
"94",9.74010610335972,7.51219869163687,879.942318572104,31.3689513110556,22.2914834110066,138.460790657206,"M","School1",32.6337393202034,129.371734128663,0.00194979090795208,"High",34.9524871930911,45.75,41.48
"95",8.20093017362524,11.8679700006492,787.836013348959,26.3625800912268,15.0823783909902,136.661071866285,"M","School1",31.786571052148,118.706695841941,0.00225576185196699,"High",57.7665068656688,45.99,37.44
"96",8.73547771957237,11.3297368460523,1046.4515016092,29.01184491124,14.8222200041637,199.251035481691,"M","School1",25.9671179299386,123.304115426942,0.00170792425582801,"High",54.5397502320767,88.54,43.81
"97",7.00916793313809,10.6820912100967,949.242540557496,30.8949450150132,17.4319559779018,167.193789174082,"M","School1",25.3019549676879,136.314614207942,0.00136166175900798,"Low",54.3482608229677,42.82,42.29
"98",8.97133455984294,11.8521222380693,1066.01587430183,21.5621346738189,26.7821919836104,184.681901938515,"F","School1",29.1967867415334,139.721005668715,0.0014955868981076,"High",56.5954659066105,97.43,91.17
"99",9.99822910514195,7.53110397187821,1025.2068348621,23.795022171922,19.7343012847938,188.104508652817,"F","School1",24.1356056670259,137.713554394012,0.00127263782310152,"Low",34.5021936967947,43.06,47.17
"100",9.57143096183427,9.81733670942864,941.201106104348,22.0541436938569,24.0437456407584,159.147705140524,"M","School1",29.2387288324255,126.123213061021,0.00183809703840184,"High",46.158700040555,41.9,37.56
"101",10.234861580655,7.26886715773326,973.609705274086,30.8641360824928,18.749282468576,170.352404681733,"M","School3",30.6853091660701,121.851643314679,0.0020666537586371,"Medium",32.7459638810555,44.85,84.17
"102",10.1873625022126,7.48344411109001,878.862234101072,24.6657796017826,23.0344633586705,143.222236366477,"M","School1",21.3762453756202,119.528309202404,0.00149620076908322,"Low",33.8777739217602,46.48,37.51
"103",7.16626822331455,6.46351625317065,951.280704449117,25.9571817195043,19.1824488317594,168.702484521316,"F","School2",16.6261125941752,128.944654565124,0.000999963231076307,"Low",35.7924695569265,46.12,40.46
"104",10.4604745502584,10.384099107768,1123.93586248364,27.5517438000999,24.4141322337091,198.500424294965,"F","School1",22.8987004817282,121.826735126792,0.00154285682273938,"Low",47.3575236143377,94.87,93.31
"105",8.02410319296177,7.54244112570835,970.904680925049,30.2197004136629,20.8094378141686,165.68523473572,"M","School1",30.8428897500263,128.661834878812,0.0018631832878972,"High",38.6812128555424,45.59,39.02
"106",7.39934757282026,6.90565981675533,1037.71699875984,25.6157462564297,26.0120822366327,175.286318401108,"M","School1",26.6330700476869,129.655367898318,0.00158431023433284,"High",37.201002708642,91.91,42.08
"107",8.68775953212753,11.2450797490464,1067.77801267328,32.5285154215992,17.0362708990462,196.084378223866,"F","School1",32.090412468657,133.433050013137,0.00180238876989726,"High",54.2246079595645,97.94,83.88
"108",8.28773379104678,12.0526882068999,955.584661120363,25.5638244690374,26.3086411099881,154.13789831358,"F","School2",23.3667414873471,142.3036809315,0.00115389392222621,"Medium",58.4760678561844,47.82,36.23
"109",9.26409992901608,13.0834590170784,828.490904901735,30.0903171256185,14.9259083272889,143.449115363415,"F","School3",27.2193887105799,123.43870981153,0.00178638728970574,"Low",61.916757788871,48.27,39.46
"110",7.64302169857547,9.99848279276232,919.614567485079,23.4885802618228,15.8309823252261,170.795351377688,"M","School1",26.3617530523557,134.478153273912,0.00145770893026557,"Medium",50.3134529820551,45.6,41.19
"111",7.83822408807464,7.35066466714504,1128.35609877156,32.3757602890953,27.4001236849464,188.062986112665,"M","School3",29.9667385310463,132.194188699266,0.00171480503824761,"High",38.2177420474421,94.87,83.79
"112",7.34035586065147,8.43815760414988,966.287396697327,25.8037013586611,21.9004986036569,166.492025957443,"M","School3",25.080468284374,135.644659170048,0.00136310792810108,"High",44.0201211168915,46.04,43.22
"113",9.18857153702993,9.81936440154175,1141.16939243972,31.0610634060577,26.8705393251032,193.772571222391,"M","School3",30.0638912921367,140.509600902917,0.0015227660719424,"Low",46.8343247737849,89.27,83.85
"114",7.1336329667829,9.30789679738714,1003.64834574806,24.0245204881765,24.2345204452984,172.359894946916,"F","School1",30.1622973035194,119.54905356309,0.00211043573435234,"Low",48.1928347006197,43.99,42.2
"115",8.39532671193592,8.3174174317952,941.478315280192,27.4554867208935,23.2289472777396,155.64896072424,"F","School1",31.3510964399207,137.877452567462,0.00164917306259435,"High",41.4142707669678,49.8,41.78
"116",9.89029331039637,10.1713784893109,901.298156192899,31.5716287403367,16.7333301750943,156.102917413926,"F","School1",34.5091775709521,132.435026550063,0.00196756407049205,"High",47.2880908706415,45.37,40.85
"117",10.3341345731169,12.9850512879896,838.554225481581,24.6543032522313,17.2899322179146,146.081905627856,"F","School3",24.3894835233827,139.06166703326,0.00126121097451204,"High",60.1167984571791,39.27,42.77
"118",7.25786351005081,8.18434060989212,1022.53238122277,28.8213041209616,21.9789540817961,177.35914450069,"M","School1",27.7256979214632,131.141832736366,0.00161212973979683,"Medium",43.076321251579,91.37,86.96
"119",7.78383249719627,10.1857625870794,977.384210652486,27.626899473276,26.0200883511454,158.173954399768,"F","School1",37.0690166032776,131.633722769554,0.00213932485612787,"High",50.9026751525772,48.84,40.76
"120",8.23724248073995,8.1154265934081,1036.16181569947,22.8592043867335,19.8682298365049,191.477732405998,"F","School1",27.8326671392587,144.631521305971,0.00133054300785678,"High",40.8161536867586,46.67,40.86
"121",9.5011607670458,10.0831115203959,959.264218265936,26.1093465898186,18.3313727969304,172.461119183572,"M","School3",17.9597880646952,119.731974946789,0.00125279760706994,"Low",47.5294190186916,40.8,38.99
"122",9.88817580812611,9.48005155143411,1036.81214911276,23.2540352427401,24.9680958976038,179.770786265843,"M","School1",27.2164126171209,122.927787527476,0.00180107065420093,"Medium",44.0031398594304,89.48,77.44
"123",8.68723951536231,11.9451076379443,1009.65923784822,23.9283180441707,23.5474272429943,175.504780121148,"F","School3",36.6954799813332,126.462970654957,0.00229448812344995,"High",57.4261782888229,91.62,81.54
